#   value 
2.328306e-10 
2.328306e-10 
2.328306e-10 
2.328306e-10 
2.328306e-10 
2.328306e-10 
2.328306e-10 
 69304.1 
578686.9 
 1337159 
 2065290 
 2627377 
 2952594 
 3012999 
 2803012 
 2346702 
 1692025 
929864.5 
245169.6 
829.9892 
2.328306e-10 
2.328306e-10 
2.328306e-10 
2.328306e-10 
